lat,long,diameter
14,18,35.93139154501889
16,1519,33.05207299675423
14,313,21.019374919894773
25,386,31.915382432114615
17,436,31.10726690017501
18,687,30.96367835360614
13,359,19.38054864282415
16,564,28.635053113438516
12,839,15.306079714651624
17,1073,29.054394128245264
16,1369,20.342144725641095
7,257,6.076507779746499
11,723,8.444016491289505
13,776,13.351162356249091
7,1008,4.51351666838205
7,1173,5.641895835477563
16,487,20.958712816717327
15,816,14.450303987687134
13,998,5.292567428401227
17,1044,18.12445316531431
20,983,21.70480664627101
21,1247,17.407785949022028
16,294,8.058239062071396
18,1339,12.412170838050638
21,745,21.320096563347295
23,237,18.19456736586892
17,663,8.214724333230155
17,336,4.068428945128219
19,108,6.282549314314218
24,1140,8.593479713983122
24,841,6.863662517577698
30,276,8.058239062071396
30,1350,6.383076486422923
30,635,6.863662517577698
37,57,15.756957549709801
44,214,19.802974013476614
45,1194,21.557653718072718
44,1334,16.622063085174787
39,948,7.817640190446719
53,437,28.54598585844434
44,89,8.95623198216277
43,1516,6.955796338302048
45,604,6.180387232371033
49,484,13.013103375051497
51,1032,16.925687506432688
47,632,5.292567428401227
55,985,15.180789096653193
58,1397,14.755472278097805
59,1349,18.089294154193436
66,342,12.205286835384658
62,1170,15.635280380893438
67,1083,18.5411616971131
66,1503,7.817640190446719
66,1445,4.51351666838205
76,545,18.575465448360347
73,1013,8.058239062071396
75,856,10.02925341359355
77,1467,11.834540545406394
79,1426,7.046725639945928
86,688,16.11647812414279
104,1215,37.40708836121763
87,1043,12.565098628628435
87,271,9.901487006738307
89,70,11.170383851240114
92,336,16.50676414605009
88,1514,7.046725639945928
90,295,9.23618154310838
98,1399,14.406180819073164
96,434,10.155412503859614
95,30,4.068428945128219
106,1104,19.015783725757565
106,720,15.012108426804138
100,864,4.068428945128219
100,1034,5.4115163798060095
115,854,30.066594033278285
106,279,8.95623198216277
131,246,47.32471192927804
118,953,16.73656774376801
118,1054,14.884343478431232
119,1247,7.136496464611085
122,595,9.166995688475081
133,670,21.938198374294355
132,845,4.652426491681278
139,881,12.766152972845846
143,205,5.863230142835039
146,1387,12.565098628628435
149,67,11.67204486311899
150,1280,13.540550005146152
149,829,7.225151993843567
158,781,13.727325035155395
164,659,20.806283791440396
165,158,22.42609239636699
163,902,17.186959427966244
174,84,24.875578761936154
165,1288,9.772050238058398
183,1165,44.710022201226934
164,730,4.222008245644752
177,699,23.96311821686732
182,1298,24.824341676101277
173,550,13.911592676604096
170,1085,6.955796338302048
172,1415,5.527906391541368
174,1068,4.652426491681278
173,1292,4.787307364817192
175,1302,5.046265044040321
177,1465,11.340070282773887
176,268,8.214724333230155
178,981,8.884866446580956
180,962,8.593479713983122
179,1510,7.898654169668588
196,382,37.77964438223469
186,1004,14.361922094451577
203,238,45.30410738678208
184,443,7.735777827895049
196,1376,23.96311821686732
187,32,8.740387444736633
211,585,54.793237233124984
196,832,22.283703068536735
196,1340,18.982275710779543
196,458,14.538148590038452
194,889,9.0270333367641
196,771,9.440697438826296
196,871,5.170882945826411
199,443,9.640875829802336
198,62,7.399277020331919
198,175,6.076507779746499
197,955,5.170882945826411
203,1487,18.403307281560924
201,125,10.881694613449236
221,1302,26.318098569918163
207,514,5.970821321441846
214,1024,14.183506197980657
213,989,9.373021315815206
214,1407,7.817640190446719
220,346,12.309163489997376
217,655,6.383076486422923
220,912,7.978845608028654
228,632,15.99753570059363
234,1045,15.716503163191918
234,85,11.67204486311899
234,874,10.403141895720198
231,1348,5.4115163798060095
234,167,10.02925341359355
235,54,5.046265044040321
239,411,10.341765891652821
242,324,10.02925341359355
251,597,26.558891313141824
243,617,5.046265044040321
255,107,18.91508160359296
253,463,15.635280380893438
251,1379,9.901487006738307
251,798,5.4115163798060095
268,1198,37.813331098140345
255,1422,7.653039857325812
256,408,9.304852983362556
267,1322,20.65272978291924
263,838,7.569397566060481
267,305,9.507891862878783
267,901,10.092530088080641
269,1066,8.95623198216277
277,80,18.159544104586082
270,663,4.222008245644752
294,1003,49.18490759365935
276,519,7.569397566060481
284,1478,21.468877828012552
292,471,30.77808020788433
293,266,29.185565874723483
282,848,6.282549314314218
283,1427,7.978845608028654
293,331,16.812470934731934
312,895,50.070037583204744
296,501,16.545286401814263
293,1452,6.863662517577698
295,1148,7.312732791431452
296,1348,9.373021315815206
297,30,9.23618154310838
303,629,20.0585068271871
301,442,13.911592676604096
306,667,14.755472278097805
304,788,8.136857890256438
306,574,12.914889870235298
308,1152,11.055812783082736
312,1234,10.280023453913834
318,548,17.517155313611116
319,1128,14.228319915326999
318,348,4.787307364817192
324,420,15.957691216057308
320,934,5.292567428401227
323,1499,10.403141895720198
322,1190,7.898654169668588
326,704,13.351162356249091
326,463,8.884866446580956
332,504,14.228319915326999
333,483,12.153015559492998
332,586,8.214724333230155
331,186,5.863230142835039
348,259,36.03754064347158
337,537,14.048207338801282
341,1335,15.635280380893438
342,82,9.772050238058398
343,636,5.863230142835039
353,117,20.185060176161283
350,839,13.540550005146152
356,142,14.841510746523857
362,994,6.863662517577698
365,604,10.092530088080641
366,1214,8.593479713983122
371,984,9.0270333367641
371,683,13.351162356249091
372,324,11.617374563210365
371,430,10.585134856802455
370,996,9.706684619910241
371,406,6.4820448144285745
377,1335,11.055812783082736
393,665,36.301555459799424
393,1318,11.994835078277376
390,1364,5.4115163798060095
393,791,9.772050238058398
393,697,6.4820448144285745
397,141,9.507891862878783
403,1422,18.403307281560924
412,1043,31.875463238965796
403,1064,6.383076486422923
405,322,10.341765891652821
405,1470,9.640875829802336
407,740,12.153015559492998
408,1014,6.4820448144285745
406,1182,4.652426491681278
411,153,10.341765891652821
409,1495,5.046265044040321
412,465,8.95623198216277
415,1308,10.524820207108489
417,1148,10.155412503859614
418,1111,10.403141895720198
418,126,8.812923024107548
424,92,19.544100476116796
421,1277,14.228319915326999
420,1333,11.11324596323283
418,1449,4.51351666838205
426,399,7.48482063701911
426,1418,4.068428945128219
426,68,4.918490759365935
433,174,13.013103375051497
434,836,10.585134856802455
431,776,7.225151993843567
438,339,16.42944866646031
434,1402,8.214724333230155
434,139,6.579524642479541
434,421,5.170882945826411
444,1454,27.104597715372734
438,1220,10.998079684646791
445,911,22.539356209735228
455,962,40.68428945128219
445,812,12.6156626101008
467,162,46.167120311826494
445,499,12.463355264843006
456,854,19.83509564693766
455,100,8.368283871884005
456,789,9.166995688475081
455,1370,6.6755811781245455
463,927,13.911592676604096
461,589,15.138795132120961
460,1183,8.368283871884005
465,404,12.463355264843006
468,875,4.787307364817192
486,672,41.87183842513151
477,76,10.585134856802455
480,401,6.383076486422923
479,406,4.51351666838205
489,909,20.466944330257718
489,519,14.668929172241665
487,95,4.652426491681278
487,1410,4.222008245644752
499,1012,17.55346033766304
493,33,5.4115163798060095
499,1326,8.95623198216277
500,1288,8.444016491289505
519,1200,45.80719124464573
506,939,10.341765891652821
511,300,12.100518486599809
512,1267,12.205286835384658
511,326,11.726460285670077
513,1346,12.257335203001883
516,1465,13.680870333281758
525,226,16.698486766680407
523,1441,16.195287778099022
519,579,6.770275002573076
531,79,23.23474912642073
526,669,9.965574970333758
530,917,12.514330345744634
529,1339,9.373021315815206
532,1514,11.888212206450685
530,860,7.046725639945928
540,490,4.068428945128219
550,1275,20.090219901261573
543,624,5.292567428401227
547,1196,11.507254783503184
546,1476,7.225151993843567
550,298,4.51351666838205
555,48,14.048207338801282
570,310,30.066594033278285
563,752,17.22396045987371
566,117,11.617374563210365
568,276,8.740387444736633
569,1221,8.368283871884005
572,374,11.888212206450685
573,174,10.645107772184812
573,1087,10.998079684646791
576,720,10.764051215546116
578,1361,17.297725082009
575,622,7.312732791431452
575,1476,7.399277020331919
579,144,8.593479713983122
582,1408,10.092530088080641
590,545,17.075475271404667
585,200,4.918490759365935
599,966,30.653723819701746
588,1463,4.918490759365935
596,815,15.471555655790098
594,1470,6.579524642479541
594,609,9.507891862878783
596,683,14.138550439257221
595,1384,7.898654169668588
597,251,9.640875829802336
601,1443,14.538148590038452
603,1209,9.965574970333758
609,1500,8.291859587312052
611,582,7.735777827895049
616,109,16.66031874701878
614,1305,7.569397566060481
615,302,9.166995688475081
621,714,10.998079684646791
625,174,10.823032759612019
628,264,10.341765891652821
631,495,15.054455784347004
634,1177,12.815923738491737
641,548,20.310825007719227
641,1293,19.738573927438622
640,1491,10.155412503859614
640,682,5.292567428401227
643,516,4.787307364817192
653,31,14.927053303604616
651,923,10.155412503859614
661,1048,29.098183744847088
653,1422,10.881694613449236
654,691,10.524820207108489
654,1278,11.994835078277376
658,630,10.464157913908982
659,595,10.02925341359355
662,857,14.798554040663838
666,1100,15.837556323903858
666,1201,9.640875829802336
676,158,4.652426491681278
692,345,36.301555459799424
680,1308,9.0270333367641
687,73,12.6156626101008
686,1111,8.593479713983122
692,955,9.706684619910241
693,396,8.95623198216277
694,1434,8.136857890256438
727,256,52.332955780514965
697,1217,10.403141895720198
698,147,7.735777827895049
711,42,23.96311821686732
708,747,5.527906391541368
710,560,6.579524642479541
711,283,4.787307364817192
718,421,18.19456736586892
716,1195,11.055812783082736
717,885,14.228319915326999
715,505,7.225151993843567
716,100,7.569397566060481
722,1471,7.48482063701911
727,1149,15.222667215103916
734,804,19.899183360445615
727,151,6.579524642479541
736,368,24.849973424463737
732,346,10.464157913908982
733,1105,9.166995688475081
738,1256,15.012108426804138
735,558,9.440697438826296
737,1085,10.464157913908982
739,1357,5.863230142835039
753,472,23.722813466638858
752,1069,8.214724333230155
755,1232,16.15593100600236
754,845,10.940041919714261
773,82,43.760167678857044
758,19,15.012108426804138
755,1270,9.574614729634384
756,886,9.440697438826296
756,1091,5.970821321441846
759,916,6.579524642479541
760,392,4.068428945128219
761,567,7.48482063701911
764,421,6.579524642479541
767,1023,12.309163489997376
776,124,18.333991376950163
771,310,15.594510349620345
786,1200,39.08820095223359
775,795,13.351162356249091
776,948,14.538148590038452
781,857,19.67396303746374
777,1366,10.464157913908982
777,1253,6.863662517577698
779,1269,9.901487006738307
778,114,6.383076486422923
782,1030,14.27299292922217
780,584,8.291859587312052
782,779,8.368283871884005
790,255,20.7449985808745
785,1422,8.444016491289505
791,463,6.6755811781245455
796,1282,8.291859587312052
