lat,long,diameter
17,18,40.03758967297569
16,366,36.1081333470564
7,162,4.652426491681278
12,312,10.155412503859614
26,146,14.798554040663838
37,273,17.55346033766304
50,63,14.625465582862905
54,129,7.399277020331919
71,142,11.170383851240114
89,93,4.370193722368317
97,260,13.680870333281758
112,52,6.770275002573076
115,272,6.863662517577698
129,153,11.055812783082736
136,315,23.96311821686732
128,87,4.068428945128219
132,244,8.667244841319219
147,184,14.093451279891855
169,56,12.100518486599809
177,165,15.054455784347004
182,69,17.841241161527712
176,205,7.735777827895049
195,119,9.83698151873187
195,263,10.280023453913834
198,329,11.617374563210365
196,227,4.222008245644752
203,26,5.753627391751592
209,239,7.978845608028654
214,118,10.217907939900583
216,147,9.440697438826296
226,47,12.766152972845846
236,172,15.716503163191918
244,157,12.412170838050638
246,117,12.309163489997376
256,105,13.255453865237978
258,196,14.093451279891855
259,34,4.787307364817192
268,156,14.048207338801282
277,237,22.111625566165472
273,267,13.303394180365686
279,110,5.641895835477563
290,86,9.373021315815206
298,153,13.540550005146152
295,130,7.978845608028654
297,229,10.464157913908982
301,184,7.653039857325812
306,112,7.225151993843567
316,73,10.092530088080641
336,305,6.282549314314218
336,122,4.51351666838205
367,16,35.52154823248202
367,363,38.89226888657144
